,smiles,name,frag_small,reactants,reaction_names,num_steps,compound_set,hits
151,Cc1cccc(OC2CCN(C)C2=O)c1OCC(=O)N1CCOCC1,UASUHFYDLOTSPQ-UHFFFAOYSA-N-1,"['Ax0528a', 'Ax0739a']","[('Cc1cccc(O)c1OCc1ccccc1', 'O=C1C(Cl)CCN1C'), 'Cc1cccc(OC2CCN(C)C2=O)c1OCc1ccccc1', ('Cc1cccc(OC2CCN(C)C2=O)c1O', 'O=C(CCl)N1CCOCC1')]","['Williamson_ether_synthesis', 'Benzyl_alcohol_deprotection', 'Williamson_ether_synthesis']",3,x0528-x0739-merge-1-2,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1
152,Cc1cccc(OC2CCN(C)C2=O)c1OCC(=O)N1CCOCC1,UASUHFYDLOTSPQ-UHFFFAOYSA-N-2,"['Ax0528a', 'Ax0739a']","[('Cc1cccc(O)c1OCc1ccccc1', 'O=C1C(Cl)CCN1C'), 'Cc1cccc(OC2CCN(C)C2=O)c1OCc1ccccc1', ('Cc1cccc(OC2CCN(C)C2=O)c1O', 'O=C(CCl)N1CCOCC1')]","['Williamson_ether_synthesis', 'Benzyl_alcohol_deprotection', 'Williamson_ether_synthesis']",3,x0528-x0739-merge-1-2,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1
153,Cc1cccc(OC2CCN(C)C2=O)c1OCC(=O)N1CCOCC1,UASUHFYDLOTSPQ-UHFFFAOYSA-N-3,"['Ax0528a', 'Ax0739a']","[('Cc1cccc(O)c1OCc1ccccc1', 'O=C1C(Cl)CCN1C'), 'Cc1cccc(OC2CCN(C)C2=O)c1OCc1ccccc1', ('Cc1cccc(OC2CCN(C)C2=O)c1O', 'O=C(CCl)N1CCOCC1')]","['Williamson_ether_synthesis', 'Benzyl_alcohol_deprotection', 'Williamson_ether_synthesis']",3,x0528-x0739-merge-1-2,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1
154,Cc1cccc(OC2CCN(C)C2=O)c1OCC(=O)N1CCOCC1,UASUHFYDLOTSPQ-UHFFFAOYSA-N-4,"['Ax0528a', 'Ax0739a']","[('Cc1cccc(O)c1OCc1ccccc1', 'O=C1C(Cl)CCN1C'), 'Cc1cccc(OC2CCN(C)C2=O)c1OCc1ccccc1', ('Cc1cccc(OC2CCN(C)C2=O)c1O', 'O=C(CCl)N1CCOCC1')]","['Williamson_ether_synthesis', 'Benzyl_alcohol_deprotection', 'Williamson_ether_synthesis']",3,x0528-x0739-merge-1-2,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1
155,Cc1cccc(OC2CCN(C)C2=O)c1OCC(=O)N1CCOCC1,UASUHFYDLOTSPQ-UHFFFAOYSA-N-5,"['Ax0528a', 'Ax0739a']","[('Cc1cccc(O)c1OCc1ccccc1', 'O=C1C(Cl)CCN1C'), 'Cc1cccc(OC2CCN(C)C2=O)c1OCc1ccccc1', ('Cc1cccc(OC2CCN(C)C2=O)c1O', 'O=C(CCl)N1CCOCC1')]","['Williamson_ether_synthesis', 'Benzyl_alcohol_deprotection', 'Williamson_ether_synthesis']",3,x0528-x0739-merge-1-2,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1
156,Cc1cccc(OC2CCN(C)C2=O)c1OCC(=O)N1CCOCC1,UASUHFYDLOTSPQ-UHFFFAOYSA-N-6,"['Ax0528a', 'Ax0739a']","[('Cc1cccc(O)c1OCc1ccccc1', 'O=C1C(Cl)CCN1C'), 'Cc1cccc(OC2CCN(C)C2=O)c1OCc1ccccc1', ('Cc1cccc(OC2CCN(C)C2=O)c1O', 'O=C(CCl)N1CCOCC1')]","['Williamson_ether_synthesis', 'Benzyl_alcohol_deprotection', 'Williamson_ether_synthesis']",3,x0528-x0739-merge-1-2,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1
157,Cc1cccc(OC2CCN(C)C2=O)c1OCC(=O)N1CCOCC1,UASUHFYDLOTSPQ-UHFFFAOYSA-N-7,"['Ax0528a', 'Ax0739a']","[('Cc1cccc(O)c1OCc1ccccc1', 'O=C1C(Cl)CCN1C'), 'Cc1cccc(OC2CCN(C)C2=O)c1OCc1ccccc1', ('Cc1cccc(OC2CCN(C)C2=O)c1O', 'O=C(CCl)N1CCOCC1')]","['Williamson_ether_synthesis', 'Benzyl_alcohol_deprotection', 'Williamson_ether_synthesis']",3,x0528-x0739-merge-1-2,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1
158,Cc1cccc(OC2CCN(C)C2=O)c1OCC(=O)N1CCOCC1,UASUHFYDLOTSPQ-UHFFFAOYSA-N-8,"['Ax0528a', 'Ax0739a']","[('Cc1cccc(O)c1OCc1ccccc1', 'O=C1C(Cl)CCN1C'), 'Cc1cccc(OC2CCN(C)C2=O)c1OCc1ccccc1', ('Cc1cccc(OC2CCN(C)C2=O)c1O', 'O=C(CCl)N1CCOCC1')]","['Williamson_ether_synthesis', 'Benzyl_alcohol_deprotection', 'Williamson_ether_synthesis']",3,x0528-x0739-merge-1-2,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1
159,Cc1cccc(OC2CCN(C)C2=O)c1OCC(=O)N1CCOCC1,UASUHFYDLOTSPQ-UHFFFAOYSA-N-9,"['Ax0528a', 'Ax0739a']","[('Cc1cccc(O)c1OCc1ccccc1', 'O=C1C(Cl)CCN1C'), 'Cc1cccc(OC2CCN(C)C2=O)c1OCc1ccccc1', ('Cc1cccc(OC2CCN(C)C2=O)c1O', 'O=C(CCl)N1CCOCC1')]","['Williamson_ether_synthesis', 'Benzyl_alcohol_deprotection', 'Williamson_ether_synthesis']",3,x0528-x0739-merge-1-2,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1
160,Cc1cc(C)c(OCC(=O)N2CCOCC2)c(OC2CCN(C)C2=O)c1,WKZRUHMHRSTISJ-UHFFFAOYSA-N-0,"['Ax0528a', 'Ax0739a']","[('Cc1cc(O)c(OCc2ccccc2)c(C)c1', 'O=C1C(Cl)CCN1C'), 'Cc1cc(C)c(OCc2ccccc2)c(OC2CCN(C)C2=O)c1', ('Cc1cc(C)c(O)c(OC2CCN(C)C2=O)c1', 'O=C(CCl)N1CCOCC1')]","['Williamson_ether_synthesis', 'Benzyl_alcohol_deprotection', 'Williamson_ether_synthesis']",3,x0528-x0739-merge-1-3,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1
161,Cc1cc(C)c(OCC(=O)N2CCOCC2)c(OC2CCN(C)C2=O)c1,WKZRUHMHRSTISJ-UHFFFAOYSA-N-1,"['Ax0528a', 'Ax0739a']","[('Cc1cc(O)c(OCc2ccccc2)c(C)c1', 'O=C1C(Cl)CCN1C'), 'Cc1cc(C)c(OCc2ccccc2)c(OC2CCN(C)C2=O)c1', ('Cc1cc(C)c(O)c(OC2CCN(C)C2=O)c1', 'O=C(CCl)N1CCOCC1')]","['Williamson_ether_synthesis', 'Benzyl_alcohol_deprotection', 'Williamson_ether_synthesis']",3,x0528-x0739-merge-1-3,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1
162,Cc1cc(C)c(OCC(=O)N2CCOCC2)c(OC2CCN(C)C2=O)c1,WKZRUHMHRSTISJ-UHFFFAOYSA-N-2,"['Ax0528a', 'Ax0739a']","[('Cc1cc(O)c(OCc2ccccc2)c(C)c1', 'O=C1C(Cl)CCN1C'), 'Cc1cc(C)c(OCc2ccccc2)c(OC2CCN(C)C2=O)c1', ('Cc1cc(C)c(O)c(OC2CCN(C)C2=O)c1', 'O=C(CCl)N1CCOCC1')]","['Williamson_ether_synthesis', 'Benzyl_alcohol_deprotection', 'Williamson_ether_synthesis']",3,x0528-x0739-merge-1-3,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1
163,Cc1cc(C)c(OCC(=O)N2CCOCC2)c(OC2CCN(C)C2=O)c1,WKZRUHMHRSTISJ-UHFFFAOYSA-N-3,"['Ax0528a', 'Ax0739a']","[('Cc1cc(O)c(OCc2ccccc2)c(C)c1', 'O=C1C(Cl)CCN1C'), 'Cc1cc(C)c(OCc2ccccc2)c(OC2CCN(C)C2=O)c1', ('Cc1cc(C)c(O)c(OC2CCN(C)C2=O)c1', 'O=C(CCl)N1CCOCC1')]","['Williamson_ether_synthesis', 'Benzyl_alcohol_deprotection', 'Williamson_ether_synthesis']",3,x0528-x0739-merge-1-3,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1
164,Cc1cc(C)c(OCC(=O)N2CCOCC2)c(OC2CCN(C)C2=O)c1,WKZRUHMHRSTISJ-UHFFFAOYSA-N-4,"['Ax0528a', 'Ax0739a']","[('Cc1cc(O)c(OCc2ccccc2)c(C)c1', 'O=C1C(Cl)CCN1C'), 'Cc1cc(C)c(OCc2ccccc2)c(OC2CCN(C)C2=O)c1', ('Cc1cc(C)c(O)c(OC2CCN(C)C2=O)c1', 'O=C(CCl)N1CCOCC1')]","['Williamson_ether_synthesis', 'Benzyl_alcohol_deprotection', 'Williamson_ether_synthesis']",3,x0528-x0739-merge-1-3,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1
165,Cc1cc(C)c(OCC(=O)N2CCOCC2)c(OC2CCN(C)C2=O)c1,WKZRUHMHRSTISJ-UHFFFAOYSA-N-5,"['Ax0528a', 'Ax0739a']","[('Cc1cc(O)c(OCc2ccccc2)c(C)c1', 'O=C1C(Cl)CCN1C'), 'Cc1cc(C)c(OCc2ccccc2)c(OC2CCN(C)C2=O)c1', ('Cc1cc(C)c(O)c(OC2CCN(C)C2=O)c1', 'O=C(CCl)N1CCOCC1')]","['Williamson_ether_synthesis', 'Benzyl_alcohol_deprotection', 'Williamson_ether_synthesis']",3,x0528-x0739-merge-1-3,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1
166,Cc1cc(C)c(OCC(=O)N2CCOCC2)c(OC2CCN(C)C2=O)c1,WKZRUHMHRSTISJ-UHFFFAOYSA-N-6,"['Ax0528a', 'Ax0739a']","[('Cc1cc(O)c(OCc2ccccc2)c(C)c1', 'O=C1C(Cl)CCN1C'), 'Cc1cc(C)c(OCc2ccccc2)c(OC2CCN(C)C2=O)c1', ('Cc1cc(C)c(O)c(OC2CCN(C)C2=O)c1', 'O=C(CCl)N1CCOCC1')]","['Williamson_ether_synthesis', 'Benzyl_alcohol_deprotection', 'Williamson_ether_synthesis']",3,x0528-x0739-merge-1-3,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1
167,Cc1cc(C)c(OCC(=O)N2CCOCC2)c(OC2CCN(C)C2=O)c1,WKZRUHMHRSTISJ-UHFFFAOYSA-N-7,"['Ax0528a', 'Ax0739a']","[('Cc1cc(O)c(OCc2ccccc2)c(C)c1', 'O=C1C(Cl)CCN1C'), 'Cc1cc(C)c(OCc2ccccc2)c(OC2CCN(C)C2=O)c1', ('Cc1cc(C)c(O)c(OC2CCN(C)C2=O)c1', 'O=C(CCl)N1CCOCC1')]","['Williamson_ether_synthesis', 'Benzyl_alcohol_deprotection', 'Williamson_ether_synthesis']",3,x0528-x0739-merge-1-3,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1
168,Cc1cc(C)c(OCC(=O)N2CCOCC2)c(OC2CCN(C)C2=O)c1,WKZRUHMHRSTISJ-UHFFFAOYSA-N-8,"['Ax0528a', 'Ax0739a']","[('Cc1cc(O)c(OCc2ccccc2)c(C)c1', 'O=C1C(Cl)CCN1C'), 'Cc1cc(C)c(OCc2ccccc2)c(OC2CCN(C)C2=O)c1', ('Cc1cc(C)c(O)c(OC2CCN(C)C2=O)c1', 'O=C(CCl)N1CCOCC1')]","['Williamson_ether_synthesis', 'Benzyl_alcohol_deprotection', 'Williamson_ether_synthesis']",3,x0528-x0739-merge-1-3,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1
169,Cc1cc(C)c(OCC(=O)N2CCOCC2)c(OC2CCN(C)C2=O)c1,WKZRUHMHRSTISJ-UHFFFAOYSA-N-9,"['Ax0528a', 'Ax0739a']","[('Cc1cc(O)c(OCc2ccccc2)c(C)c1', 'O=C1C(Cl)CCN1C'), 'Cc1cc(C)c(OCc2ccccc2)c(OC2CCN(C)C2=O)c1', ('Cc1cc(C)c(O)c(OC2CCN(C)C2=O)c1', 'O=C(CCl)N1CCOCC1')]","['Williamson_ether_synthesis', 'Benzyl_alcohol_deprotection', 'Williamson_ether_synthesis']",3,x0528-x0739-merge-1-3,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1
170,CC(=O)Nc1cccc(NC(C)=O)c1CNS(C)(=O)=O,GNGHXHDPKASYTF-UHFFFAOYSA-N-0,"['Ax0719a', 'Ax0884a']","[('Brc1c(N)cccc1NC(=O)OC(C)(C)C', 'CC(=O)O'), 'CC(=O)Nc1cccc(NC(=O)OC(C)(C)C)c1Br', ('CC(=O)Nc1cccc(N)c1Br', 'CC(=O)O'), ('CC(=O)Nc1cccc(NC(C)=O)c1Br', 'CC1(C)OB(CNS(C)(=O)=O)OC1(C)C')]","['Amidation', 'N-Boc_deprotection', 'Amidation', 'Sp3-sp2_Suzuki_coupling']",4,x0884-x0719-merge-1-1,A71EV2A-x0884_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0719_A_301_A71EV2A-x0501+A+152+1
171,CC(=O)Nc1cccc(NC(C)=O)c1CNS(C)(=O)=O,GNGHXHDPKASYTF-UHFFFAOYSA-N-1,"['Ax0719a', 'Ax0884a']","[('Brc1c(N)cccc1NC(=O)OC(C)(C)C', 'CC(=O)O'), 'CC(=O)Nc1cccc(NC(=O)OC(C)(C)C)c1Br', ('CC(=O)Nc1cccc(N)c1Br', 'CC(=O)O'), ('CC(=O)Nc1cccc(NC(C)=O)c1Br', 'CC1(C)OB(CNS(C)(=O)=O)OC1(C)C')]","['Amidation', 'N-Boc_deprotection', 'Amidation', 'Sp3-sp2_Suzuki_coupling']",4,x0884-x0719-merge-1-1,A71EV2A-x0884_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0719_A_301_A71EV2A-x0501+A+152+1
172,CC(=O)Nc1cccc(NC(C)=O)c1CNS(C)(=O)=O,GNGHXHDPKASYTF-UHFFFAOYSA-N-2,"['Ax0719a', 'Ax0884a']","[('Brc1c(N)cccc1NC(=O)OC(C)(C)C', 'CC(=O)O'), 'CC(=O)Nc1cccc(NC(=O)OC(C)(C)C)c1Br', ('CC(=O)Nc1cccc(N)c1Br', 'CC(=O)O'), ('CC(=O)Nc1cccc(NC(C)=O)c1Br', 'CC1(C)OB(CNS(C)(=O)=O)OC1(C)C')]","['Amidation', 'N-Boc_deprotection', 'Amidation', 'Sp3-sp2_Suzuki_coupling']",4,x0884-x0719-merge-1-1,A71EV2A-x0884_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0719_A_301_A71EV2A-x0501+A+152+1
173,CC(=O)Nc1cccc(NC(C)=O)c1CNS(C)(=O)=O,GNGHXHDPKASYTF-UHFFFAOYSA-N-3,"['Ax0719a', 'Ax0884a']","[('Brc1c(N)cccc1NC(=O)OC(C)(C)C', 'CC(=O)O'), 'CC(=O)Nc1cccc(NC(=O)OC(C)(C)C)c1Br', ('CC(=O)Nc1cccc(N)c1Br', 'CC(=O)O'), ('CC(=O)Nc1cccc(NC(C)=O)c1Br', 'CC1(C)OB(CNS(C)(=O)=O)OC1(C)C')]","['Amidation', 'N-Boc_deprotection', 'Amidation', 'Sp3-sp2_Suzuki_coupling']",4,x0884-x0719-merge-1-1,A71EV2A-x0884_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0719_A_301_A71EV2A-x0501+A+152+1
174,CC(=O)Nc1cccc(NC(C)=O)c1CNS(C)(=O)=O,GNGHXHDPKASYTF-UHFFFAOYSA-N-4,"['Ax0719a', 'Ax0884a']","[('Brc1c(N)cccc1NC(=O)OC(C)(C)C', 'CC(=O)O'), 'CC(=O)Nc1cccc(NC(=O)OC(C)(C)C)c1Br', ('CC(=O)Nc1cccc(N)c1Br', 'CC(=O)O'), ('CC(=O)Nc1cccc(NC(C)=O)c1Br', 'CC1(C)OB(CNS(C)(=O)=O)OC1(C)C')]","['Amidation', 'N-Boc_deprotection', 'Amidation', 'Sp3-sp2_Suzuki_coupling']",4,x0884-x0719-merge-1-1,A71EV2A-x0884_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0719_A_301_A71EV2A-x0501+A+152+1
175,CC(=O)Nc1cccc(NC(C)=O)c1CNS(C)(=O)=O,GNGHXHDPKASYTF-UHFFFAOYSA-N-5,"['Ax0719a', 'Ax0884a']","[('Brc1c(N)cccc1NC(=O)OC(C)(C)C', 'CC(=O)O'), 'CC(=O)Nc1cccc(NC(=O)OC(C)(C)C)c1Br', ('CC(=O)Nc1cccc(N)c1Br', 'CC(=O)O'), ('CC(=O)Nc1cccc(NC(C)=O)c1Br', 'CC1(C)OB(CNS(C)(=O)=O)OC1(C)C')]","['Amidation', 'N-Boc_deprotection', 'Amidation', 'Sp3-sp2_Suzuki_coupling']",4,x0884-x0719-merge-1-1,A71EV2A-x0884_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0719_A_301_A71EV2A-x0501+A+152+1
176,CC(=O)Nc1cccc(NC(C)=O)c1CNS(C)(=O)=O,GNGHXHDPKASYTF-UHFFFAOYSA-N-6,"['Ax0719a', 'Ax0884a']","[('Brc1c(N)cccc1NC(=O)OC(C)(C)C', 'CC(=O)O'), 'CC(=O)Nc1cccc(NC(=O)OC(C)(C)C)c1Br', ('CC(=O)Nc1cccc(N)c1Br', 'CC(=O)O'), ('CC(=O)Nc1cccc(NC(C)=O)c1Br', 'CC1(C)OB(CNS(C)(=O)=O)OC1(C)C')]","['Amidation', 'N-Boc_deprotection', 'Amidation', 'Sp3-sp2_Suzuki_coupling']",4,x0884-x0719-merge-1-1,A71EV2A-x0884_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0719_A_301_A71EV2A-x0501+A+152+1
177,CC(=O)Nc1cccc(NC(C)=O)c1CNS(C)(=O)=O,GNGHXHDPKASYTF-UHFFFAOYSA-N-7,"['Ax0719a', 'Ax0884a']","[('Brc1c(N)cccc1NC(=O)OC(C)(C)C', 'CC(=O)O'), 'CC(=O)Nc1cccc(NC(=O)OC(C)(C)C)c1Br', ('CC(=O)Nc1cccc(N)c1Br', 'CC(=O)O'), ('CC(=O)Nc1cccc(NC(C)=O)c1Br', 'CC1(C)OB(CNS(C)(=O)=O)OC1(C)C')]","['Amidation', 'N-Boc_deprotection', 'Amidation', 'Sp3-sp2_Suzuki_coupling']",4,x0884-x0719-merge-1-1,A71EV2A-x0884_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0719_A_301_A71EV2A-x0501+A+152+1
178,CC(=O)Nc1cccc(NC(C)=O)c1CNS(C)(=O)=O,GNGHXHDPKASYTF-UHFFFAOYSA-N-8,"['Ax0719a', 'Ax0884a']","[('Brc1c(N)cccc1NC(=O)OC(C)(C)C', 'CC(=O)O'), 'CC(=O)Nc1cccc(NC(=O)OC(C)(C)C)c1Br', ('CC(=O)Nc1cccc(N)c1Br', 'CC(=O)O'), ('CC(=O)Nc1cccc(NC(C)=O)c1Br', 'CC1(C)OB(CNS(C)(=O)=O)OC1(C)C')]","['Amidation', 'N-Boc_deprotection', 'Amidation', 'Sp3-sp2_Suzuki_coupling']",4,x0884-x0719-merge-1-1,A71EV2A-x0884_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0719_A_301_A71EV2A-x0501+A+152+1
179,CC(=O)Nc1cccc(NC(C)=O)c1CNS(C)(=O)=O,GNGHXHDPKASYTF-UHFFFAOYSA-N-9,"['Ax0719a', 'Ax0884a']","[('Brc1c(N)cccc1NC(=O)OC(C)(C)C', 'CC(=O)O'), 'CC(=O)Nc1cccc(NC(=O)OC(C)(C)C)c1Br', ('CC(=O)Nc1cccc(N)c1Br', 'CC(=O)O'), ('CC(=O)Nc1cccc(NC(C)=O)c1Br', 'CC1(C)OB(CNS(C)(=O)=O)OC1(C)C')]","['Amidation', 'N-Boc_deprotection', 'Amidation', 'Sp3-sp2_Suzuki_coupling']",4,x0884-x0719-merge-1-1,A71EV2A-x0884_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0719_A_301_A71EV2A-x0501+A+152+1
180,CC(=O)Nc1c(CNS(C)(=O)=O)ccc(OCC(=O)N(C)C)c1Br,STIQFIHEOJHUKS-UHFFFAOYSA-N-0,"['Ax0719a', 'Ax0884a', 'Ax0922a']","[('Fc1ccc(O)c(Br)c1N', 'CC(=O)O'), ('CC(=O)Nc1c(F)ccc(O)c1Br', 'CN(C)C(=O)CCl'), ('CC(=O)Nc1c(F)ccc(OCC(=O)N(C)C)c1Br', 'CC1(C)OB(CNS(C)(=O)=O)OC1(C)C')]","['Amidation', 'Williamson_ether_synthesis', 'Sp3-sp2_Suzuki_coupling']",3,x0884-x0719-x0922-merge-2-1,A71EV2A-x0884_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0719_A_301_A71EV2A-x0501+A+152+1 A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1
181,CC(=O)Nc1c(CNS(C)(=O)=O)ccc(OCC(=O)N(C)C)c1Br,STIQFIHEOJHUKS-UHFFFAOYSA-N-1,"['Ax0719a', 'Ax0884a', 'Ax0922a']","[('Fc1ccc(O)c(Br)c1N', 'CC(=O)O'), ('CC(=O)Nc1c(F)ccc(O)c1Br', 'CN(C)C(=O)CCl'), ('CC(=O)Nc1c(F)ccc(OCC(=O)N(C)C)c1Br', 'CC1(C)OB(CNS(C)(=O)=O)OC1(C)C')]","['Amidation', 'Williamson_ether_synthesis', 'Sp3-sp2_Suzuki_coupling']",3,x0884-x0719-x0922-merge-2-1,A71EV2A-x0884_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0719_A_301_A71EV2A-x0501+A+152+1 A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1
182,CC(=O)Nc1c(CNS(C)(=O)=O)ccc(OCC(=O)N(C)C)c1Br,STIQFIHEOJHUKS-UHFFFAOYSA-N-2,"['Ax0719a', 'Ax0884a', 'Ax0922a']","[('Fc1ccc(O)c(Br)c1N', 'CC(=O)O'), ('CC(=O)Nc1c(F)ccc(O)c1Br', 'CN(C)C(=O)CCl'), ('CC(=O)Nc1c(F)ccc(OCC(=O)N(C)C)c1Br', 'CC1(C)OB(CNS(C)(=O)=O)OC1(C)C')]","['Amidation', 'Williamson_ether_synthesis', 'Sp3-sp2_Suzuki_coupling']",3,x0884-x0719-x0922-merge-2-1,A71EV2A-x0884_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0719_A_301_A71EV2A-x0501+A+152+1 A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1
183,CC(=O)Nc1c(CNS(C)(=O)=O)ccc(OCC(=O)N(C)C)c1Br,STIQFIHEOJHUKS-UHFFFAOYSA-N-3,"['Ax0719a', 'Ax0884a', 'Ax0922a']","[('Fc1ccc(O)c(Br)c1N', 'CC(=O)O'), ('CC(=O)Nc1c(F)ccc(O)c1Br', 'CN(C)C(=O)CCl'), ('CC(=O)Nc1c(F)ccc(OCC(=O)N(C)C)c1Br', 'CC1(C)OB(CNS(C)(=O)=O)OC1(C)C')]","['Amidation', 'Williamson_ether_synthesis', 'Sp3-sp2_Suzuki_coupling']",3,x0884-x0719-x0922-merge-2-1,A71EV2A-x0884_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0719_A_301_A71EV2A-x0501+A+152+1 A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1
184,CC(=O)Nc1c(CNS(C)(=O)=O)ccc(OCC(=O)N(C)C)c1Br,STIQFIHEOJHUKS-UHFFFAOYSA-N-4,"['Ax0719a', 'Ax0884a', 'Ax0922a']","[('Fc1ccc(O)c(Br)c1N', 'CC(=O)O'), ('CC(=O)Nc1c(F)ccc(O)c1Br', 'CN(C)C(=O)CCl'), ('CC(=O)Nc1c(F)ccc(OCC(=O)N(C)C)c1Br', 'CC1(C)OB(CNS(C)(=O)=O)OC1(C)C')]","['Amidation', 'Williamson_ether_synthesis', 'Sp3-sp2_Suzuki_coupling']",3,x0884-x0719-x0922-merge-2-1,A71EV2A-x0884_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0719_A_301_A71EV2A-x0501+A+152+1 A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1
185,CC(=O)Nc1c(CNS(C)(=O)=O)ccc(OCC(=O)N(C)C)c1Br,STIQFIHEOJHUKS-UHFFFAOYSA-N-5,"['Ax0719a', 'Ax0884a', 'Ax0922a']","[('Fc1ccc(O)c(Br)c1N', 'CC(=O)O'), ('CC(=O)Nc1c(F)ccc(O)c1Br', 'CN(C)C(=O)CCl'), ('CC(=O)Nc1c(F)ccc(OCC(=O)N(C)C)c1Br', 'CC1(C)OB(CNS(C)(=O)=O)OC1(C)C')]","['Amidation', 'Williamson_ether_synthesis', 'Sp3-sp2_Suzuki_coupling']",3,x0884-x0719-x0922-merge-2-1,A71EV2A-x0884_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0719_A_301_A71EV2A-x0501+A+152+1 A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1
186,CC(=O)Nc1c(CNS(C)(=O)=O)ccc(OCC(=O)N(C)C)c1Br,STIQFIHEOJHUKS-UHFFFAOYSA-N-6,"['Ax0719a', 'Ax0884a', 'Ax0922a']","[('Fc1ccc(O)c(Br)c1N', 'CC(=O)O'), ('CC(=O)Nc1c(F)ccc(O)c1Br', 'CN(C)C(=O)CCl'), ('CC(=O)Nc1c(F)ccc(OCC(=O)N(C)C)c1Br', 'CC1(C)OB(CNS(C)(=O)=O)OC1(C)C')]","['Amidation', 'Williamson_ether_synthesis', 'Sp3-sp2_Suzuki_coupling']",3,x0884-x0719-x0922-merge-2-1,A71EV2A-x0884_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0719_A_301_A71EV2A-x0501+A+152+1 A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1
