,name,rdkit_name,pyrosetta_name,rdkit_path,pyrosetta_path,residue_rmsd
146,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-4_pyrosetta-6,MFVVKWWGPFFRCH-UHFFFAOYSA-N-4,MFVVKWWGPFFRCH-UHFFFAOYSA-N-6,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-4/MFVVKWWGPFFRCH-UHFFFAOYSA-N-4.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6.holo_minimised.pdb,0.7023947696155162
147,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-4_pyrosetta-7,MFVVKWWGPFFRCH-UHFFFAOYSA-N-4,MFVVKWWGPFFRCH-UHFFFAOYSA-N-7,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-4/MFVVKWWGPFFRCH-UHFFFAOYSA-N-4.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7.holo_minimised.pdb,0.7001585496995649
148,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-4_pyrosetta-8,MFVVKWWGPFFRCH-UHFFFAOYSA-N-4,MFVVKWWGPFFRCH-UHFFFAOYSA-N-8,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-4/MFVVKWWGPFFRCH-UHFFFAOYSA-N-4.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8.holo_minimised.pdb,0.7005389499006602
149,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-4_pyrosetta-9,MFVVKWWGPFFRCH-UHFFFAOYSA-N-4,MFVVKWWGPFFRCH-UHFFFAOYSA-N-9,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-4/MFVVKWWGPFFRCH-UHFFFAOYSA-N-4.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9.holo_minimised.pdb,0.701220748774425
150,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-5_pyrosetta-0,MFVVKWWGPFFRCH-UHFFFAOYSA-N-5,MFVVKWWGPFFRCH-UHFFFAOYSA-N-0,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-0/MFVVKWWGPFFRCH-UHFFFAOYSA-N-0.holo_minimised.pdb,0.7023554138068583
151,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-5_pyrosetta-1,MFVVKWWGPFFRCH-UHFFFAOYSA-N-5,MFVVKWWGPFFRCH-UHFFFAOYSA-N-1,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-1/MFVVKWWGPFFRCH-UHFFFAOYSA-N-1.holo_minimised.pdb,0.7005880925141073
152,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-5_pyrosetta-2,MFVVKWWGPFFRCH-UHFFFAOYSA-N-5,MFVVKWWGPFFRCH-UHFFFAOYSA-N-2,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-2/MFVVKWWGPFFRCH-UHFFFAOYSA-N-2.holo_minimised.pdb,0.702218225991424
153,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-5_pyrosetta-3,MFVVKWWGPFFRCH-UHFFFAOYSA-N-5,MFVVKWWGPFFRCH-UHFFFAOYSA-N-3,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-3/MFVVKWWGPFFRCH-UHFFFAOYSA-N-3.holo_minimised.pdb,0.700822034308158
154,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-5_pyrosetta-4,MFVVKWWGPFFRCH-UHFFFAOYSA-N-5,MFVVKWWGPFFRCH-UHFFFAOYSA-N-4,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-4/MFVVKWWGPFFRCH-UHFFFAOYSA-N-4.holo_minimised.pdb,0.7006709241995989
155,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-5_pyrosetta-5,MFVVKWWGPFFRCH-UHFFFAOYSA-N-5,MFVVKWWGPFFRCH-UHFFFAOYSA-N-5,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5.holo_minimised.pdb,0.7006406891914386
156,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-5_pyrosetta-6,MFVVKWWGPFFRCH-UHFFFAOYSA-N-5,MFVVKWWGPFFRCH-UHFFFAOYSA-N-6,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6.holo_minimised.pdb,0.7023947696155162
157,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-5_pyrosetta-7,MFVVKWWGPFFRCH-UHFFFAOYSA-N-5,MFVVKWWGPFFRCH-UHFFFAOYSA-N-7,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7.holo_minimised.pdb,0.7001585496995649
158,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-5_pyrosetta-8,MFVVKWWGPFFRCH-UHFFFAOYSA-N-5,MFVVKWWGPFFRCH-UHFFFAOYSA-N-8,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8.holo_minimised.pdb,0.7005389499006602
159,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-5_pyrosetta-9,MFVVKWWGPFFRCH-UHFFFAOYSA-N-5,MFVVKWWGPFFRCH-UHFFFAOYSA-N-9,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9.holo_minimised.pdb,0.701220748774425
160,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-6_pyrosetta-0,MFVVKWWGPFFRCH-UHFFFAOYSA-N-6,MFVVKWWGPFFRCH-UHFFFAOYSA-N-0,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-0/MFVVKWWGPFFRCH-UHFFFAOYSA-N-0.holo_minimised.pdb,0.7023554138068583
161,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-6_pyrosetta-1,MFVVKWWGPFFRCH-UHFFFAOYSA-N-6,MFVVKWWGPFFRCH-UHFFFAOYSA-N-1,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-1/MFVVKWWGPFFRCH-UHFFFAOYSA-N-1.holo_minimised.pdb,0.7005880925141073
162,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-6_pyrosetta-2,MFVVKWWGPFFRCH-UHFFFAOYSA-N-6,MFVVKWWGPFFRCH-UHFFFAOYSA-N-2,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-2/MFVVKWWGPFFRCH-UHFFFAOYSA-N-2.holo_minimised.pdb,0.702218225991424
163,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-6_pyrosetta-3,MFVVKWWGPFFRCH-UHFFFAOYSA-N-6,MFVVKWWGPFFRCH-UHFFFAOYSA-N-3,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-3/MFVVKWWGPFFRCH-UHFFFAOYSA-N-3.holo_minimised.pdb,0.700822034308158
164,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-6_pyrosetta-4,MFVVKWWGPFFRCH-UHFFFAOYSA-N-6,MFVVKWWGPFFRCH-UHFFFAOYSA-N-4,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-4/MFVVKWWGPFFRCH-UHFFFAOYSA-N-4.holo_minimised.pdb,0.7006709241995989
165,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-6_pyrosetta-5,MFVVKWWGPFFRCH-UHFFFAOYSA-N-6,MFVVKWWGPFFRCH-UHFFFAOYSA-N-5,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5.holo_minimised.pdb,0.7006406891914386
166,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-6_pyrosetta-6,MFVVKWWGPFFRCH-UHFFFAOYSA-N-6,MFVVKWWGPFFRCH-UHFFFAOYSA-N-6,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6.holo_minimised.pdb,0.7023947696155162
167,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-6_pyrosetta-7,MFVVKWWGPFFRCH-UHFFFAOYSA-N-6,MFVVKWWGPFFRCH-UHFFFAOYSA-N-7,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7.holo_minimised.pdb,0.7001585496995649
168,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-6_pyrosetta-8,MFVVKWWGPFFRCH-UHFFFAOYSA-N-6,MFVVKWWGPFFRCH-UHFFFAOYSA-N-8,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8.holo_minimised.pdb,0.7005389499006602
169,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-6_pyrosetta-9,MFVVKWWGPFFRCH-UHFFFAOYSA-N-6,MFVVKWWGPFFRCH-UHFFFAOYSA-N-9,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9.holo_minimised.pdb,0.701220748774425
170,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-7_pyrosetta-0,MFVVKWWGPFFRCH-UHFFFAOYSA-N-7,MFVVKWWGPFFRCH-UHFFFAOYSA-N-0,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-0/MFVVKWWGPFFRCH-UHFFFAOYSA-N-0.holo_minimised.pdb,0.7023554138068583
171,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-7_pyrosetta-1,MFVVKWWGPFFRCH-UHFFFAOYSA-N-7,MFVVKWWGPFFRCH-UHFFFAOYSA-N-1,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-1/MFVVKWWGPFFRCH-UHFFFAOYSA-N-1.holo_minimised.pdb,0.7005880925141073
172,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-7_pyrosetta-2,MFVVKWWGPFFRCH-UHFFFAOYSA-N-7,MFVVKWWGPFFRCH-UHFFFAOYSA-N-2,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-2/MFVVKWWGPFFRCH-UHFFFAOYSA-N-2.holo_minimised.pdb,0.702218225991424
173,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-7_pyrosetta-3,MFVVKWWGPFFRCH-UHFFFAOYSA-N-7,MFVVKWWGPFFRCH-UHFFFAOYSA-N-3,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-3/MFVVKWWGPFFRCH-UHFFFAOYSA-N-3.holo_minimised.pdb,0.700822034308158
174,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-7_pyrosetta-4,MFVVKWWGPFFRCH-UHFFFAOYSA-N-7,MFVVKWWGPFFRCH-UHFFFAOYSA-N-4,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-4/MFVVKWWGPFFRCH-UHFFFAOYSA-N-4.holo_minimised.pdb,0.7006709241995989
175,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-7_pyrosetta-5,MFVVKWWGPFFRCH-UHFFFAOYSA-N-7,MFVVKWWGPFFRCH-UHFFFAOYSA-N-5,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5.holo_minimised.pdb,0.7006406891914386
176,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-7_pyrosetta-6,MFVVKWWGPFFRCH-UHFFFAOYSA-N-7,MFVVKWWGPFFRCH-UHFFFAOYSA-N-6,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6.holo_minimised.pdb,0.7023947696155162
177,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-7_pyrosetta-7,MFVVKWWGPFFRCH-UHFFFAOYSA-N-7,MFVVKWWGPFFRCH-UHFFFAOYSA-N-7,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7.holo_minimised.pdb,0.7001585496995649
178,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-7_pyrosetta-8,MFVVKWWGPFFRCH-UHFFFAOYSA-N-7,MFVVKWWGPFFRCH-UHFFFAOYSA-N-8,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8.holo_minimised.pdb,0.7005389499006602
179,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-7_pyrosetta-9,MFVVKWWGPFFRCH-UHFFFAOYSA-N-7,MFVVKWWGPFFRCH-UHFFFAOYSA-N-9,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9.holo_minimised.pdb,0.701220748774425
180,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-8_pyrosetta-0,MFVVKWWGPFFRCH-UHFFFAOYSA-N-8,MFVVKWWGPFFRCH-UHFFFAOYSA-N-0,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-0/MFVVKWWGPFFRCH-UHFFFAOYSA-N-0.holo_minimised.pdb,0.7023554138068583
181,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-8_pyrosetta-1,MFVVKWWGPFFRCH-UHFFFAOYSA-N-8,MFVVKWWGPFFRCH-UHFFFAOYSA-N-1,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-1/MFVVKWWGPFFRCH-UHFFFAOYSA-N-1.holo_minimised.pdb,0.7005880925141073
182,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-8_pyrosetta-2,MFVVKWWGPFFRCH-UHFFFAOYSA-N-8,MFVVKWWGPFFRCH-UHFFFAOYSA-N-2,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-2/MFVVKWWGPFFRCH-UHFFFAOYSA-N-2.holo_minimised.pdb,0.702218225991424
183,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-8_pyrosetta-3,MFVVKWWGPFFRCH-UHFFFAOYSA-N-8,MFVVKWWGPFFRCH-UHFFFAOYSA-N-3,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-3/MFVVKWWGPFFRCH-UHFFFAOYSA-N-3.holo_minimised.pdb,0.700822034308158
184,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-8_pyrosetta-4,MFVVKWWGPFFRCH-UHFFFAOYSA-N-8,MFVVKWWGPFFRCH-UHFFFAOYSA-N-4,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-4/MFVVKWWGPFFRCH-UHFFFAOYSA-N-4.holo_minimised.pdb,0.7006709241995989
185,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-8_pyrosetta-5,MFVVKWWGPFFRCH-UHFFFAOYSA-N-8,MFVVKWWGPFFRCH-UHFFFAOYSA-N-5,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5.holo_minimised.pdb,0.7006406891914386
186,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-8_pyrosetta-6,MFVVKWWGPFFRCH-UHFFFAOYSA-N-8,MFVVKWWGPFFRCH-UHFFFAOYSA-N-6,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6/MFVVKWWGPFFRCH-UHFFFAOYSA-N-6.holo_minimised.pdb,0.7023947696155162
187,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-8_pyrosetta-7,MFVVKWWGPFFRCH-UHFFFAOYSA-N-8,MFVVKWWGPFFRCH-UHFFFAOYSA-N-7,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7/MFVVKWWGPFFRCH-UHFFFAOYSA-N-7.holo_minimised.pdb,0.7001585496995649
188,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-8_pyrosetta-8,MFVVKWWGPFFRCH-UHFFFAOYSA-N-8,MFVVKWWGPFFRCH-UHFFFAOYSA-N-8,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8.holo_minimised.pdb,0.7005389499006602
189,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-8_pyrosetta-9,MFVVKWWGPFFRCH-UHFFFAOYSA-N-8,MFVVKWWGPFFRCH-UHFFFAOYSA-N-9,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8/MFVVKWWGPFFRCH-UHFFFAOYSA-N-8.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9.holo_minimised.pdb,0.701220748774425
190,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-9_pyrosetta-0,MFVVKWWGPFFRCH-UHFFFAOYSA-N-9,MFVVKWWGPFFRCH-UHFFFAOYSA-N-0,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-0/MFVVKWWGPFFRCH-UHFFFAOYSA-N-0.holo_minimised.pdb,0.7023554138068583
191,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-9_pyrosetta-1,MFVVKWWGPFFRCH-UHFFFAOYSA-N-9,MFVVKWWGPFFRCH-UHFFFAOYSA-N-1,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-1/MFVVKWWGPFFRCH-UHFFFAOYSA-N-1.holo_minimised.pdb,0.7005880925141073
192,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-9_pyrosetta-2,MFVVKWWGPFFRCH-UHFFFAOYSA-N-9,MFVVKWWGPFFRCH-UHFFFAOYSA-N-2,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-2/MFVVKWWGPFFRCH-UHFFFAOYSA-N-2.holo_minimised.pdb,0.702218225991424
193,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-9_pyrosetta-3,MFVVKWWGPFFRCH-UHFFFAOYSA-N-9,MFVVKWWGPFFRCH-UHFFFAOYSA-N-3,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-3/MFVVKWWGPFFRCH-UHFFFAOYSA-N-3.holo_minimised.pdb,0.700822034308158
194,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-9_pyrosetta-4,MFVVKWWGPFFRCH-UHFFFAOYSA-N-9,MFVVKWWGPFFRCH-UHFFFAOYSA-N-4,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-4/MFVVKWWGPFFRCH-UHFFFAOYSA-N-4.holo_minimised.pdb,0.7006709241995989
195,MFVVKWWGPFFRCH-UHFFFAOYSA-N_rdkit-9_pyrosetta-5,MFVVKWWGPFFRCH-UHFFFAOYSA-N-9,MFVVKWWGPFFRCH-UHFFFAOYSA-N-5,./rdkit_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9/MFVVKWWGPFFRCH-UHFFFAOYSA-N-9.holo_minimised.pdb,./pyrosetta_place/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5/MFVVKWWGPFFRCH-UHFFFAOYSA-N-5.holo_minimised.pdb,0.7006406891914386
